Date,VixPercentage,VIX,Vix20Days,Vix60Days,Vix120 ,RVXPercentage,RVX,RVX20Days,RVX60Days,RVX120Days,VXDPercentage,VXD,VXD20Days,VXD60Days,VXD120Days,SPYPercentage,SPY,SPY20Days,SPY60Days,SPY120Days,RUTPercentage,RUT,RUT20Days,RUT60Days,RUT120Days,DJIPercentage,DJI,DJI20Days,DJI60Days,DJI120Days,VTIIPercentage,VTI,VTI20Days,VTI60Days,VTI120Days
10/21/10,-2.627589692,-0.026275897,-0.009613657,-0.002582935,0.002989558,-2.243252716,-0.022432527,-0.007290228,-0.002073362,0.002428928,-4.679376083,-0.046793761,-0.010123153,-0.002768597,0.002728349,0.177390862,0.001773909,0.002444433,0.001221633,-5.81939E-05,-0.568285608,-0.005682856,0.003751246,0.001289469,-0.000209974,0.347497299,0.003474973,0.00225318,0.001039231,7.24874E-05,0.165864986,0.00165865,0.002397929,0.001276759,0.000483544
10/22/10,-2.542812662,-0.025428127,-0.006360555,-0.002924263,0.001271135,-4.26676228,-0.042667623,-0.005197183,-0.002734349,0.000696767,-0.606060606,-0.006060606,-0.005891751,-0.003067455,0.001094558,0.238925828,0.002389258,0.001504176,0.001261052,0.000160371,0.76061394,0.007606139,0.00242312,0.00142469,0.000116322,-0.125598837,-0.001255988,0.001262354,0.001067038,0.000230155,0.298062593,0.002980626,0.00174835,0.000957267,0.000670451
10/25/10,5.697550586,0.056975506,-0.005423342,-0.001539528,0.00137191,5.31835206,0.053183521,-0.005354673,-0.001415448,0.000897347,5.487804878,0.054878049,-0.006027848,-0.0016992,0.00109919,0.214697154,0.002146972,0.001894896,0.000924179,0.00023315,0.634039214,0.006340392,0.002942822,0.001518575,0.00029973,0.282952769,0.002829528,0.001626199,0.001116267,0.000299494,0.330196467,0.003301965,0.00212705,0.001107216,0.000306193
10/26/10,1.863979849,0.018639798,-0.004624448,-0.000172127,-0.00111226,1.67140825,0.016714083,-0.0038563,-0.000579259,5.00583E-05,2.138728324,0.021387283,-0.004605483,-0.00033776,-0.000600569,0.001688568,1.68857E-05,0.001653221,0.001005759,0.000502903,-0.135617395,-0.001356174,0.002340813,0.001215076,0.000602757,0.048369327,0.000483693,0.001437195,0.000792297,0.000569242,-0.016455488,-0.000164555,0.001835658,0.00096862,0.000312003
10/27/10,2.423343225,0.024233432,-0.00485083,-0.000237721,-0.002980945,0.279818118,0.002798181,-0.004036186,-0.000778349,-0.002094161,3.056027165,0.030560272,-0.004245576,-0.000256211,-0.002954066,-0.269058395,-0.002690584,0.00164808,0.000857595,0.00060805,-0.38193499,-0.00381935,0.001986244,0.001307546,0.000809315,-0.386767537,-0.003867675,0.001348802,0.000787168,0.000647829,-0.197498354,-0.001974984,0.001822233,0.000970488,0.000157897
10/28/10,0.820859488,0.008208595,-0.005408142,0.000208413,-0.000448153,2.406696896,0.024066969,-0.003261817,1.79394E-06,-4.07408E-05,0.658978583,0.006589786,-0.005082339,-4.62816E-05,-0.000583176,0.11248493,0.001124849,0.001858509,0.00089816,0.000250973,-0.454390056,-0.004543901,0.001869727,0.001046249,0.000304246,-0.11054888,-0.001105489,0.001511334,0.000699798,0.000313725,0,0,0.001933344,0.001033479,0.000260256
10/29/10,1.53256705,0.01532567,-0.002110213,0.000546387,-0.000170185,-0.510899183,-0.005108992,-0.001485131,-0.000508911,1.9565E-05,0.981996727,0.009819967,-0.002408994,0.000251658,-0.000215317,-0.043928685,-0.000439287,0.001615722,0.000953495,0.000275623,0.33093404,0.00330934,0.001802257,0.001299758,0.00026089,0.040489473,0.000404895,0.001338774,0.000714973,0.000345534,0.131926121,0.001319261,0.00177659,0.000965908,0.000425493
11/1/10,2.971698113,0.029716981,-0.002913253,0.001313163,0.000901374,4.039712427,0.040397124,-0.001567081,0.000721156,0.001073537,3.40356564,0.034035656,-0.002887738,0.00121655,0.000940252,0.09465333,0.000946533,0.002064796,0.000876605,0.000169015,-0.681023411,-0.006810234,0.002186029,0.001297947,-4.30531E-05,0.054863516,0.000548635,0.001728173,0.000757528,0.000234894,0.016469038,0.00016469,0.002228283,0.001076562,0.000421039
11/2/10,-1.19102153,-0.011910215,0.000252392,0.000808005,0.000423334,-1.382033564,-0.013820336,-0.000761092,0.000545159,0.000577578,-0.156739812,-0.001567398,0.000435252,0.001147091,0.000544348,0.775928415,0.007759284,0.001409693,0.00110926,0.000334885,2.051365243,0.020513652,0.001725419,0.001413411,0.000200741,0.576200493,0.005762005,0.001116847,0.00078285,0.000370015,0.790383665,0.007903837,0.001582346,0.001722151,0.000610129
11/3/10,-9.318497914,-0.093184979,-0.003786452,-0.000918219,-0.001777495,-8.508508509,-0.085085085,-0.004674215,-0.001532614,-0.000899399,-9.785452643,-0.097854526,-0.003362583,-0.000760442,-0.001770751,0.367805424,0.003678054,0.001627196,0.001649207,0.000522202,0.315616708,0.003156167,0.002174804,0.00179858,0.00041335,0.235952345,0.002359523,0.00112975,0.000907076,0.000515493,0.408429995,0.0040843,0.001837134,0.001888838,0.000705939
11/4/10,-5.316973415,-0.053169734,-0.006607805,-0.004054418,-0.002113875,-6.163384391,-0.061633844,-0.008197517,-0.003944363,-0.001612615,-6.26450116,-0.062645012,-0.006601444,-0.004534118,-0.002136186,1.928286316,0.019282863,0.002673665,0.0020672,0.000673648,2.561737089,0.025617371,0.003535928,0.002895183,0.000606053,1.958966037,0.01958966,0.002196307,0.001649285,0.000674346,1.952489424,0.019524894,0.002880878,0.002291055,0.001204944
11/5/10,-1.403887689,-0.014038877,-0.005338506,-0.004511585,-0.00296314,-4.741546832,-0.047415468,-0.007990469,-0.005204309,-0.002927025,-0.99009901,-0.00990099,-0.004782664,-0.00526906,-0.002992174,0.392275299,0.003922753,0.002563689,0.002201883,0.000824637,0.42674514,0.004267451,0.003048511,0.003057917,0.000796853,0.081330675,0.000813307,0.001972555,0.001757264,0.000771156,0.446856049,0.00446856,0.002766354,0.002383773,0.001118613
11/8/10,0.164293538,0.001642935,-0.001031347,-0.004814556,-0.003389091,2.162382701,0.021623827,-0.004857996,-0.00494281,-0.003131871,0.5625,0.005625,-0.000597342,-0.005394329,-0.003509843,-0.212095774,-0.002120958,0.002450349,0.002163893,0.000849715,0.024435981,0.00024436,0.003085233,0.003264319,0.000900805,-0.32593214,-0.003259321,0.001792326,0.001730073,0.000796796,-0.12710518,-0.001271052,0.002627273,0.002117122,0.001215143
11/9/10,4.319300164,0.043193002,0.001207417,-0.00400575,-0.005499421,3.674121406,0.036741214,-0.004785641,-0.00394188,-0.004766961,4.474829086,0.044748291,0.001458584,-0.004258008,-0.005514886,-0.805230002,-0.0080523,0.001856796,0.001820766,0.001107411,-1.464505844,-0.014645058,0.002168404,0.002866828,0.001203339,-0.526002034,-0.00526002,0.001483459,0.001644348,0.001053283,-0.779510022,-0.0077951,0.00206155,0.001942505,0.001148519
11/10/10,-3.19706499,-0.03197065,-0.000760899,-0.003408326,-0.004730319,-1.271186441,-0.012711864,-0.003114072,-0.003286138,-0.004127409,-2.736466389,-0.027364664,0.000964371,-0.00370009,-0.004670561,0.437608117,0.004376081,0.001719549,0.001869805,0.001018675,1.22455374,0.012245537,0.002031443,0.002767446,0.001184949,0.089893186,0.000898932,0.001184952,0.001491239,0.00095698,0.432900433,0.004329004,0.001885549,0.002319623,0.001221254
11/11/10,0.920411478,0.009204115,-0.002424448,-0.00343303,-0.004283709,0.858369099,0.008583691,-0.003190303,-0.003461645,-0.003614242,2.568807339,0.025688073,0.000653683,-0.00334799,-0.004087742,-0.424212665,-0.004242127,0.001689512,0.002084945,0.001090891,-0.447695242,-0.004476952,0.001933571,0.002646527,0.001251344,-0.650700009,-0.006507,0.000866361,0.001367414,0.001006417,-0.271392082,-0.002713921,0.001882413,0.002332523,0.000898492
11/12/10,10.56866953,0.105686695,0.004997714,-0.002925483,-0.002596185,8.704061896,0.087040619,0.000107404,-0.0029289,-0.002343632,8.765652952,0.08765653,0.004828424,-0.002954259,-0.002787134,-1.180849213,-0.011808492,0.000997713,0.001946886,0.000989538,-1.682659,-0.01682659,0.001200802,0.002819345,0.001126588,-0.802084534,-0.008020845,0.000608631,0.001464639,0.000958451,-1.264607011,-0.01264607,0.001208574,0.002205911,0.000882358
11/15/10,-1.98932557,-0.019893256,0.003845405,-0.002658197,-0.002860681,0.498220641,0.004982206,0.002439118,-0.002464937,-0.002263729,-3.563596491,-0.035635965,0.002454559,-0.002986234,-0.00298122,-0.121743568,-0.001217436,0.000574654,0.001994732,0.001026567,0.093147494,0.000931475,0.000751754,0.00283978,0.001100497,0.083984061,0.000839841,0.000284984,0.001572101,0.001022948,-0.145914397,-0.001459144,0.000861713,0.002427965,0.001046647
11/16/10,11.78217822,0.117821782,0.005702969,-0.000805655,-0.00060813,2.195467422,0.021954674,0.000213258,-0.002387793,-0.000823639,13.98521887,0.139852189,0.006258169,-0.00081732,-0.000555101,-1.620541348,-0.016205413,0.000558246,0.001966037,0.000617554,-2.027943295,-0.020279433,0.000862927,0.002723092,0.000569832,-1.593465453,-0.015934655,0.000229028,0.001370491,0.00065247,-1.591167397,-0.015911674,0.000792561,0.002098962,0.000688145
11/17/10,-3.63153233,-0.036315323,0.005923073,-0.002580046,-0.001581805,-2.044352044,-0.02044352,0.000338342,-0.003357717,-0.00140045,-2.793017456,-0.027930175,0.0072544,-0.002558705,-0.001477052,0.021216288,0.000212163,4.26504E-05,0.001913882,0.000722444,0.344513697,0.003445137,0.000461824,0.002976305,0.000709154,-0.141515852,-0.001415159,-0.000431058,0.001566246,0.000740102,0.164989276,0.001649893,0.000372459,0.002233184,0.000656751
11/18/10,-13.83272059,-0.138327206,0.000320507,-0.004424222,-0.003636205,-7.428369296,-0.074283693,-0.002254216,-0.004044174,-0.00333151,-14.46895844,-0.144689584,0.002359609,-0.004719622,-0.003641989,1.535731299,0.015357313,0.000721821,0.002304426,0.000993466,1.846646033,0.01846646,0.00166929,0.003024394,0.001123138,1.574323895,0.015743239,0.000182355,0.001796098,0.000963864,1.400098831,0.014000988,0.000989576,0.002177871,0.001076604
11/19/10,-3.786666667,-0.037866667,-0.00030142,-0.00547356,-0.002692616,-3.668322507,-0.036683225,-0.001954996,-0.004905443,-0.002715019,-5.278944211,-0.052789442,2.3167E-05,-0.005764463,-0.002775989,0.254037315,0.002540373,0.000729376,0.002066351,0.00079928,0.488313338,0.004883133,0.001533139,0.003246581,0.000909525,0.200336279,0.002003363,0.000345323,0.001952581,0.000793092,0.406107862,0.004061079,0.001043599,0.002501533,0.001250455
11/22/10,1.829268293,0.018292683,-0.002235561,-0.00339058,-0.002344066,-0.793335978,-0.00793336,-0.00501084,-0.003644132,-0.002465633,2.786573781,0.027865738,-0.001327449,-0.003448182,-0.00240468,-0.157536615,-0.001575366,0.00054326,0.002289128,0.000752391,0.410021545,0.004100215,0.00142113,0.002842506,0.000857272,-0.223142561,-0.002231426,9.22751E-05,0.001640167,0.000769781,0.016178612,0.000161786,0.00088659,0.002497887,0.001178732
11/23/10,12.30266739,0.123026674,0.002983783,-0.003221526,-0.003021717,7.157137145,0.071571371,-0.002267975,-0.003926336,-0.003082479,12.3844732,0.123844732,0.003795424,-0.003344887,-0.002919227,-1.428403333,-0.014284033,-0.000171786,0.002040402,0.000920119,-1.017423154,-0.010174232,0.000980228,0.003079362,0.001189547,-1.272073426,-0.012720734,-0.000567946,0.001659666,0.000926485,-1.423487544,-0.014234875,0.000183074,0.00174744,0.001096461
11/24/10,-5.186621425,-0.051866214,-0.000821199,-0.003375439,-0.003709949,-3.656716418,-0.036567164,-0.004236243,-0.004386772,-0.0041028,-5.86622807,-0.058662281,-0.000665704,-0.003918261,-0.003869422,1.492296825,0.014922968,0.000708891,0.001793256,0.001157244,2.305784751,0.023057848,0.002324087,0.003454241,0.001585175,1.367293683,0.013672937,0.000309084,0.001879223,0.001137335,1.608139153,0.016081392,0.001085892,0.001843447,0.000971119
11/26/10,13.599182,0.13599182,0.005567962,0.000273049,-0.001922687,8.404337723,0.084043377,-0.001237422,-0.001778455,-0.002827786,5.998835178,0.059988352,0.002004225,-0.001331153,-0.002643461,-0.746856276,-0.007468563,0.000279221,0.001512757,0.001003539,-0.515939453,-0.005159395,0.002293313,0.002733486,0.001552959,-0.852752675,-0.008527527,-6.20175E-05,0.001313054,0.000961432,-0.678294574,-0.006782946,0.000746745,0.001497646,0.000860926
11/29/10,-3.105310531,-0.031053105,0.003249023,0.000243846,-0.002188881,1.00035727,0.010003573,-0.000481794,-0.000943036,-0.002585872,6.923076923,0.069230769,0.004974765,0.000350561,-0.001972967,-0.137885822,-0.001378858,0.000232242,0.001265336,0.001041563,-0.106446852,-0.001064469,0.002074622,0.002521875,0.001535994,-0.355214165,-0.003552142,-0.000259869,0.001171731,0.000965952,-0.146341463,-0.001463415,0.000607611,0.001658593,0.000846892
11/30/10,9.335810497,0.093358105,0.006431079,0.003150972,-0.000630187,6.473293244,0.064732932,0.000734996,0.001497467,-0.00131142,7.862281603,0.078622816,0.007204123,0.00318411,-0.000541224,-0.6070217,-0.006070217,-0.000118596,0.001356878,0.000745088,-0.674909751,-0.006749098,0.002077679,0.002116789,0.001189974,-0.420719294,-0.004207193,-0.000497661,0.000895218,0.000700909,-0.618791728,-0.006187917,0.000289981,0.001462428,0.000601696
12/1/10,-9.260832625,-0.092608326,0.002396174,-0.000339943,-0.000916698,-8.372093023,-0.08372093,-0.002760033,-0.001604778,-0.001515299,-10.52882325,-0.105288232,0.002018081,-0.00052058,-0.000890694,2.161695476,0.021616955,0.000574288,0.001614136,0.000888731,2.218677154,0.022186772,0.002161335,0.002851062,0.001254902,2.269671089,0.022696711,0.000349075,0.001444504,0.000858427,2.146485335,0.021464853,0.000968032,0.001746565,0.000794112
12/2/10,-9.222846442,-0.092228464,0.002443999,-0.00149193,-0.001624484,-6.925308194,-0.069253082,-0.001968433,-0.002513975,-0.001991466,-8.09371672,-0.080937167,0.002863949,-0.00160097,-0.00159794,1.281856251,0.012818563,0.001031313,0.001749497,0.001010592,1.084586597,0.010845866,0.00254582,0.002900461,0.001303296,0.94706729,0.009470673,0.000704632,0.001527724,0.000953835,1.28328521,0.012832852,0.001405459,0.001894519,0.000888852
12/3/10,-7.117070655,-0.071170707,0.001543951,-0.002362696,-0.001427393,-7.323724192,-0.073237242,-0.002548603,-0.003713431,-0.002104501,-8.922363847,-0.089223638,0.001535018,-0.002911409,-0.00149606,0.260323686,0.002603237,0.000197332,0.00171119,0.0008365,0.694884307,0.006948843,0.001612394,0.003006552,0.001150401,0.173378864,0.001733789,-0.000188162,0.001511372,0.000793372,0.316756414,0.003167564,0.000587593,0.001730155,0.000909959
12/6/10,0.055524708,0.000555247,0.002273657,-0.00175429,-0.001438872,-1.639344262,-0.016393443,-0.000997502,-0.00362641,-0.002103472,0.890585242,0.008905852,0.00247536,-0.002170638,-0.001345559,-0.129823881,-0.001298239,-6.37175E-05,0.001500532,0.000830315,0.586975767,0.005869758,0.001692509,0.003056058,0.001232212,-0.174835927,-0.001748359,-0.000316245,0.001406062,0.000775038,-0.031575624,-0.000315756,0.000348377,0.001727714,0.000940053
12/7/10,-0.166481687,-0.001664817,0.002108269,-0.001190859,-0.001173039,3.162393162,0.031623932,-0.000497497,-0.002238395,-0.001754003,1.008827238,0.010088272,0.002698523,-0.001388332,-0.001070846,0.051508029,0.00051508,6.80844E-05,0.001521349,0.000823915,0.467891343,0.004678913,0.001914237,0.002719769,0.001274706,-0.026403337,-0.000264033,-0.00016648,0.001272155,0.000753064,0.110549589,0.001105496,0.000467204,0.001689704,0.001096142
12/8/10,-1.389660923,-0.013896609,-0.000746211,-0.001697496,-0.000922909,-4.142502071,-0.041425021,-0.004405808,-0.002826038,-0.00176429,-1.560549313,-0.015605493,-0.000319166,-0.001901743,-0.00083319,0.370176016,0.00370176,0.000655787,0.001524071,0.000843787,-0.049711547,-0.000497115,0.002621634,0.002789417,0.001257172,0.11708571,0.001170857,0.000155063,0.001319489,0.000749724,0.28395646,0.002839565,0.000998938,0.001744649,0.001153905
12/9/10,-2.762119504,-0.027621195,-0.000528738,-0.002575289,-0.001476677,-2.420051858,-0.024200519,-0.004980241,-0.003401734,-0.0022141,-2.473050095,-0.024730501,-0.000187458,-0.002649488,-0.001314045,0.384274831,0.003842748,0.000629121,0.001595378,0.00090795,0.469874235,0.004698742,0.002244294,0.002783526,0.00138242,-0.021103539,-0.000211035,9.9565E-05,0.001242823,0.000754504,0.361805883,0.003618059,0.00096339,0.001798045,0.001360599
12/10/10,2.086956522,0.020869565,5.45341E-05,-0.001940887,-0.002029586,-0.310008857,-0.003100089,-0.00556443,-0.003618306,-0.002719352,0.910273082,0.009102731,-0.001016725,-0.001983269,-0.002051383,0.600164152,0.006001642,0.001141309,0.001683086,0.001091886,1.198495622,0.011984956,0.003067389,0.003103325,0.00166057,0.353558896,0.003535589,0.000601695,0.001266911,0.000902793,0.642633229,0.006426332,0.001420403,0.001624481,0.00137183
12/13/10,-0.340715503,-0.003407155,-0.005400158,-0.002220202,-0.002014849,-4.531319414,-0.045313194,-0.012182121,-0.004930958,-0.00297354,-2.319587629,-0.023195876,-0.006559345,-0.002256725,-0.002175439,0.00483207,4.83207E-05,0.00173415,0.001426112,0.001117168,-0.608890091,-0.006088901,0.003604274,0.002908451,0.001631246,0.16038141,0.001603814,0.001082927,0.001273034,0.000912192,0.031147796,0.000311478,0.00206828,0.001671077,0.001403991
12/14/10,0.341880342,0.003418803,-0.004234555,-0.001777034,-0.002862737,-1.209865054,-0.012098651,-0.013036164,-0.004745766,-0.003563425,0.92348285,0.009234828,-0.004315806,-0.001962608,-0.00292239,0.091095645,0.000910956,0.001840569,0.00148501,0.001264789,-0.056987827,-0.000569878,0.003529206,0.00242462,0.001769816,0.419123952,0.00419124,0.001250497,0.00111397,0.001064936,0.031138097,0.000311381,0.002156807,0.001767951,0.001674623
12/15/10,1.873935264,0.018739353,-0.009188677,-0.002123626,-0.002367526,2.30805464,0.023080546,-0.01297987,-0.005186614,-0.002956923,0.91503268,0.009150327,-0.010850899,-0.002393347,-0.002572913,-0.51224528,-0.005122453,0.002394717,0.001479976,0.001198273,-0.427647943,-0.004276479,0.004329354,0.002485688,0.001577033,-0.165555701,-0.001655557,0.001964452,0.001074909,0.001058527,-0.435797665,-0.004357977,0.002734492,0.001841191,0.001730662
12/16/10,-3.065774805,-0.030657748,-0.008905798,-0.002753903,-0.002760289,0.644567219,0.006445672,-0.01163541,-0.005286457,-0.003212117,-1.878238342,-0.018782383,-0.010393509,-0.002800308,-0.002827974,0.618509518,0.006185095,0.002693364,0.001726018,0.001266765,1.067209792,0.010672098,0.004690702,0.002862905,0.001712083,0.364826533,0.003648265,0.002217623,0.001169322,0.001093283,0.594028451,0.005940285,0.002949011,0.001668226,0.001818835
12/17/10,-7.360552041,-0.07360552,-0.005669714,-0.004987621,-0.004847807,-7.090576395,-0.070905764,-0.011466514,-0.007003653,-0.005001392,-7.128712871,-0.071287129,-0.006723386,-0.004828977,-0.00500949,0.083680434,0.000836804,0.001967339,0.001380974,0.001532214,0.379882045,0.00379882,0.00395732,0.003125952,0.002076013,-0.064351743,-0.000643517,0.001398286,0.00127794,0.001308367,0.202020202,0.002020202,0.002349972,0.001776713,0.001876934
12/20/10,1.862197393,0.018621974,-0.002845282,-0.003169086,-0.004792731,2.511078287,0.025110783,-0.008376814,-0.005176331,-0.004628618,4.690831557,0.046908316,-0.001738498,-0.002535694,-0.004613134,0.254835311,0.002548353,0.001967738,0.001520224,0.001637725,0.357914326,0.003579143,0.00389212,0.002616127,0.002193372,-0.120084581,-0.001200846,0.001238075,0.000948584,0.001379665,0.248138958,0.00248139,0.002270987,0.001721853,0.001871885
12/21/10,0.487507617,0.004875076,-0.003516162,-0.003725022,-0.004346778,-4.178674352,-0.041786744,-0.010069483,-0.006811665,-0.004799755,0.203665988,0.00203666,-0.003029952,-0.00346175,-0.004276908,0.603010253,0.006030103,0.002348011,0.00154022,0.00171498,1.050751902,0.010507519,0.004212486,0.002858813,0.002345606,0.480044607,0.004800446,0.001589669,0.001102714,0.001455052,0.603341584,0.006033416,0.002564569,0.001855299,0.001645314
12/22/10,-6.306852638,-0.063068526,-0.012820922,-0.004820529,-0.004177482,1.854636591,0.018546366,-0.012720733,-0.006281669,-0.004209706,-5.962059621,-0.059620596,-0.012203219,-0.004337759,-0.004260184,0.33795553,0.003379555,0.003231191,0.00164136,0.001781996,0.008855816,8.85582E-05,0.004725625,0.002682222,0.002426129,0.228037318,0.002280373,0.002339724,0.001069658,0.001513442,-0.153775181,-0.001537752,0.003199425,0.001867101,0.001548191
12/23/10,6.601941748,0.066019417,-0.006926641,-0.004199557,-0.003497285,5.708661417,0.057086614,-0.008038044,-0.005436824,-0.004115799,1.296829971,0.0129683,-0.00862169,-0.00451099,-0.003889052,-0.164432816,-0.001644328,0.002402826,0.001665757,0.001723634,-0.20617576,-0.002061758,0.003469645,0.002593325,0.002533327,0.121112505,0.001211125,0.001716634,0.00112484,0.001474411,-0.138610812,-0.001386108,0.00232605,0.001766403,0.00147044
12/27/10,7.285974499,0.072859745,-0.010083244,-0.003307808,-0.002100351,7.076350093,0.070763501,-0.008702038,-0.004400426,-0.002999698,10.31294452,0.103129445,-0.006464635,-0.003180917,-0.002136671,0.061269682,0.000612697,0.002806889,0.001601287,0.00146765,0.429673736,0.004296737,0.003942451,0.002701831,0.002263641,-0.159847928,-0.001598479,0.002063086,0.001170801,0.00122615,0.061690315,0.000616903,0.002696043,0.001929956,0.001472599
12/28/10,-0.848896435,-0.008488964,-0.008955037,-0.002605409,-0.001820248,3.47826087,0.034782609,-0.007463086,-0.003143337,-0.002313341,-0.25789813,-0.002578981,-0.010055123,-0.002496451,-0.001749015,0.077132415,0.000771324,0.002914398,0.001750545,0.001395639,-0.364732011,-0.00364732,0.003813309,0.002563396,0.002115942,0.177412376,0.001774124,0.002329399,0.001136101,0.001140535,0.092478422,0.000924784,0.002815452,0.001586891,0.001340414
12/29/10,-1.369863014,-0.01369863,-0.014307874,-0.003596683,-0.001697789,-2.731092437,-0.027310924,-0.012065279,-0.004299121,-0.002272115,-2.456367162,-0.024563672,-0.015214447,-0.003632688,-0.001663185,0.100914493,0.001009145,0.003268366,0.001414067,0.001344016,0.101333567,0.001013336,0.004201431,0.002821713,0.002001322,0.085525463,0.000855255,0.002582522,0.001271011,0.001099169,0.153988297,0.001539883,0.003201842,0.00163088,0.001355107
12/30/10,1.388888889,0.013888889,-0.008983013,-0.002111482,-0.001398569,1.166306695,0.011663067,-0.007296079,-0.003605735,-0.00254857,1.325381047,0.01325381,-0.009287345,-0.002278004,-0.001255526,-0.150821886,-0.001508219,0.002112107,0.001399894,0.00132534,-0.065803659,-0.000658037,0.00305919,0.002315315,0.002099371,-0.13551539,-0.001355154,0.001379928,0.000948617,0.001072922,-0.12300123,-0.001230012,0.002067099,0.001632948,0.001336935
12/31/10,1.312785388,0.013127854,-0.003715197,-0.001685883,-0.001333514,3.885567891,0.038855679,-0.001890641,-0.00284443,-0.001994207,2.092871158,0.020928712,-0.004194051,-0.001564228,-0.001164098,-0.019078926,-0.000190789,0.00146164,0.001424568,0.001195592,-0.771135573,-0.007711356,0.002131329,0.002283984,0.001750768,0.067417478,0.000674175,0.000940103,0.000924828,0.000958879,-0.046182266,-0.000461823,0.001402365,0.00150845,0.001580905
1/3/11,-0.788732394,-0.007887324,-0.000551028,-0.001871628,-0.001511213,-0.53431977,-0.005343198,0.001504061,-0.003080686,-0.002261343,0.128122998,0.00128123,0.000331193,-0.001578411,-0.001247318,1.131482764,0.011314828,0.001897219,0.001512577,0.001291175,1.902631729,0.019026317,0.002735203,0.002627842,0.001943804,0.805873461,0.008058735,0.001256351,0.001088165,0.001023059,1.031880487,0.010318805,0.001759927,0.001660317,0.001620241
1/4/11,-1.306076093,-0.013060761,-0.001231829,-0.001432226,-0.001703754,3.553719008,0.03553719,0.004100593,-0.001629126,-0.002116029,-2.879078695,-0.028790787,-0.001553639,-0.001286981,-0.001607173,-0.131306187,-0.001313062,0.001896478,0.00148785,0.001270266,-1.59411704,-0.01594117,0.001644656,0.002128559,0.001883078,0.174795215,0.001747952,0.001431166,0.001029159,0.001043574,-0.198170732,-0.001981707,0.00167663,0.001565471,0.001504576
1/5/11,-2.071346375,-0.020713464,-0.002184261,-0.000369113,-0.002244306,-3.312051077,-0.033120511,0.000863371,-0.001497374,-0.002602681,-3.95256917,-0.039525692,-0.004034338,-0.000644386,-0.002409475,0.500717072,0.005007171,0.002121083,0.001507993,0.001552154,1.17837316,0.011783732,0.001999897,0.002333122,0.002299445,0.271144108,0.002711441,0.00157994,0.001068595,0.001276448,0.54987017,0.005498702,0.00189629,0.001524948,0.001658469
1/6/11,2.23266745,0.022326675,-0.000373097,2.93696E-05,-0.001969361,0,0,0.002934622,-0.002085609,-0.002397227,3.29218107,0.032921811,-0.001607972,-0.000156185,-0.0020052,-0.212295769,-0.002122958,0.001829847,0.001351315,0.001484614,-0.461588484,-0.004615885,0.001793959,0.002194665,0.002224254,-0.218375999,-0.00218376,0.001412209,0.001016911,0.001211623,-0.227859638,-0.002278596,0.001640382,0.001531372,0.001449165
1/7/11,-1.494252874,-0.014942529,0.000260836,-0.000342934,-0.001439281,0.247626909,0.002476269,0.004268461,-0.001275284,-0.001763165,-0.664010624,-0.006640106,-0.000703453,2.4487E-05,-0.001576593,-0.184478239,-0.001844782,0.00154547,0.001381766,0.001374103,-0.453610735,-0.004536107,0.001332216,0.001869318,0.00203476,-0.192352081,-0.001923521,0.001326585,0.000870367,0.001133551,-0.228380024,-0.0022838,0.001345289,0.001477674,0.001342165
1/10/11,2.333722287,0.023337223,0.000384219,-0.000661898,-0.001840291,3.540551667,0.035405517,0.006193741,-0.000853664,-0.001777964,2.540106952,0.02540107,0.000111464,-8.38592E-05,-0.002151154,-0.137632717,-0.001376327,0.001176572,0.001324074,0.001469465,0.475991003,0.00475991,0.000970964,0.001990642,0.002229281,-0.319491554,-0.003194916,0.00099006,0.000819372,0.001196126,0.076300931,0.000763009,0.001062123,0.001396379,0.001243862
1/11/11,-3.705815279,-0.037058153,-0.001298331,-0.000566925,-0.001820846,-5.526838966,-0.05526839,0.005695982,-0.002126245,-0.002026527,-5.345501956,-0.05345502,-0.001401493,-0.001044138,-0.002095119,0.372512699,0.003725127,0.001360412,0.001264437,0.001312897,0.401727296,0.004017273,0.001476273,0.002093783,0.001952082,0.295596133,0.002955961,0.001057667,0.000916409,0.001054594,0.396462336,0.003964623,0.00124478,0.001715229,0.001288253
1/12/11,-3.848431024,-0.03848431,-0.003393486,-0.001260879,-0.001749073,-3.282828283,-0.032828283,0.0046595,-0.001979182,-0.001830403,-3.719008264,-0.037190083,-0.003722738,-0.001861328,-0.001924412,0.900758049,0.00900758,0.001765243,0.001686213,0.00131946,0.830436222,0.008304362,0.001919985,0.002066982,0.001822353,0.715393381,0.007153934,0.001205802,0.000913761,0.001031622,0.896111786,0.008961118,0.001677267,0.001696421,0.001424949
1/13/11,0.92364532,0.009236453,-0.003868631,-0.002451446,-0.001409356,-1.044386423,-0.010443864,0.002983279,-0.003261111,-0.001993408,-0.214592275,-0.002145923,-0.004287551,-0.002960093,-0.001701331,-0.171074611,-0.001710746,0.001935829,0.001478843,0.001211869,-0.088594516,-0.000885945,0.002089511,0.002427264,0.001628363,-0.199908127,-0.001999081,0.001188626,0.001127369,0.000934384,-0.150534397,-0.001505344,0.001819899,0.00164187,0.001455968
